name,price_dollar,ratings,reviews
"HP Spectre x360-13.3"" 4K OLED Touch - 10th gen i7-10510U - 16GB - 1TB SSD - Dark Ash",0,4.8,24
"HP 15t-dy200 CTO 15.6"" FHD IPS Touchscreen Laptop, Intel i7-1165G7 (up to 4.7 GHz), 16GB (2 x 8GB) DDR4, 512GB SSD, Win 10, Natural Silver",0,3.7,32
"HP ProBook 440 G8 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) - 8 GB RAM - 256 GB SSD - Windows 10 Pro - English Keyboard - IEEE 802.11ac Wireless",999.00,0,0
"ASUS ZenBook 14 Ultra-Slim Laptop 14” FHD Nano-Edge Bezel, 8th-Gen Intel Core i7-8565U Processor, 16GB LPDDR3, 512GB PCIe SSD, Backlit KB, Numberpad, Windows 10 - UX433FA-DH74, Royal Blue",0,4.3,294
"ASUS Chromebook Flip CX3, 14"" Touchscreen FHD NanoEdge Display, Intel Core i7-1160G7 Processor, 512GB SSD, 16GB RAM, Garaged Stylus, Backlit Keyboard, Wi-Fi 6, Chrome OS, AI Blue, CX3400FMA-DH762T-S",0,2.7,5
ASUS C201PA-DS02 11.6-Inch Laptop (Navy Blue),0,4.3,"2,611"
"ROG Zephyrus G15 (2020) Ultra Slim Gaming Laptop, 15.6” 144Hz FHD, GeForce GTX 1660 Ti, AMD Ryzen 7 4800HS, 16GB DDR4, 1TB PCIe NVMe SSD, Windows 10, GA502IU-ES76",0,4.4,415
"ASUS ROG Zephyrus S15 Gaming Laptop, 15.6” 300Hz FHD IPS Type, NVIDIA GeForce RTX 2070 SUPER, Intel Core i7-10875H, 16GB DDR4, 1TB SSD, Per-Key RGB Keyboard, Thunderbolt 3, Win10 Pro, GX502LWS-XS76","2,399.99",3.5,12
"Asus ZenBook Flip S Ultra Slim Laptop, 13.3 4K UHD OLED Touch Display Core i7-1165G7 CPU, 16GB RAM, 1TB SSD, Thunderbolt 4, TPM, Windows 10 Pro, Jade Black, UX371EA-XH77T (Renewed)",0,4.7,4
"ASUS ROG Strix Scar 15 (2022) Gaming Laptop, 15.6” 240Hz IPS QHD Display, NVIDIA GeForce RTX 3080, Intel Core i9 12900H, 16GB DDR5, 1TB SSD, Per-Key RGB Keyboard, Windows 11, G533ZS-DS94","2,639.00",4.2,24
"ASUS TUF (2019) Gaming Laptop, 15.6” Full HD IPS-Type, AMD Ryzen 7 R7-3750H, GeForce RTX 2060, 16GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home, FX505DV-PB74",0,4.2,269
"ASUS ROG Zephyrus M Thin and Portable Gaming Laptop, 15.6” 144Hz Full HD IPS, NVIDIA GeForce GTX 1660 Ti, Intel Core i7-9750H, 16GB DDR4 RAM, 512B PCIe SSD, Per-Key RGB, Windows 10 Pro, GU502GU-XB74","1,799.00",4.2,42
"EXCaliberPC 2022 ASUS ROG Strix Scar 15 G533ZM-ES93 (i9-12900H, 16GB RAM, 512GB NVMe SSD, RTX 3060 6GB, 15.6"" FHD 300Hz 3ms, Windows 11) Gaming Notebook","1,799.00",5.0,3
"ASUS ZenBook 13 UX331UA Ultra-Slim Laptop 13.3” Full HD WideView display, 8th gen Intel Core i7-8550U Processor, 8GB LPDDR3, 256GB SSD, Windows 10, Backlit keyboard, Fingerprint, Icicle Gold","1,899.99",3.8,244
"ASUS ZenBook Flip 14 Ultra Slim Convertible Laptop, 14” Full HD WideView, 8th Gen Intel Core i7-8565U, 16GB RAM, 512GB PCIe SSD, GeForce MX150, Windows 10, UX461FN-DH74T",0,4.1,132
"ASUS ROG GL552VW-DH71 15-Inch Gaming Laptop, Discrete GPU GeForce GTX 960M 2GB VRAM, 16GB DDR4, 1TB (ROG Metallic)","1,129.50",4.3,865
Asus ROG Strix G17 G713 17 Gaming Laptop 17.3” FHD 144HZ IPS AMD Octa-Core Ryzen 7 4800H (Beats i7-10750H) 16GB RAM 512GB SSD GeForce RTX 3060 6GB USB-C RGB Backlit Win10Pro Gray,0,4.4,25
"2022 MSI Creator Z16P B12UHST-040 Pro Extreme (i7-12700H, 64GB RAM, 2TB NVMe SSD, RTX 3080Ti 16GB, 16"" QHD+ 165Hz Touch, Windows 11 Pro) Content Creation Laptop","4,599.00",0,0
"Lenovo ThinkPad E15 G3 20YG0031US 15.6"" Rugged Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 5700U Octa-core (8 Core) 1.80 GHz - 16 GB RAM - 256 GB SSD - Black - AMD SoC - Windows 10 Pro - AMD R",689.00,5.0,1
"ROG Strix G17 Gaming Laptop, 17.3"" 144Hz 3ms FHD IPS Level, NVIDIA GeForce RTX 2070, Intel Core i7-10750H Processor, 16GB DDR4, 512GB PCIe SSD, Wi-Fi 6, G712LW-ES74",0,4.5,130
"Asus ROG Strix G (2019) Gaming Laptop, 15.6” IPS Type FHD, NVIDIA GeForce GTX 1650, Intel Core i7-9750H, 16GB DDR4, 1TB PCIe Nvme SSD, RGB KB, Windows 10 Home, GL531GT-EB76",0,4.3,244
"2022 MSI Pulse GL76 12UEK-052 Enthusiast (i7-12700H, 32GB RAM, 2TB NVMe SSD, RTX 3060 6GB, 17.3"" 144Hz FHD, Windows 11) Gaming Laptop",0,0,0
"2022 MSI Vector GP76 12UHSO-877 (i7-12650H, 64GB RAM, 4TB Platinum P41 NVMe SSD, RTX 3080Ti 16GB, 17.3"" FHD 360Hz 3ms, Windows 11) Gaming Laptop","3,695.00",0,0
"MSI GS75 STEALTH-242-17.3"" 144Hz - i7-9750H - NVIDIA RTX 2080 Max Q - 32GB - 1TB SSD","3,399.00",5.0,2
"2022 Newest Lenovo Legion 5 pro Gaming Laptop, 16"" 165Hz QHD IPS Display, AMD Ryzen 7 5800H (8 Core) 3.20 GHz, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 11H, Storm Gray (16GB RAM | 1TB NVMe, RTX3060)","1,999.00",4.5,2
"MSI Prestige 15 Prestige 15 A11SC-045 15.6"" Rugged Ultrabook - 4K UHD - 3840 x 2160 - Intel Core i7 11th Gen i7-1195G7 2.90 GHz - 32 GB RAM - 1 TB SSD - Carbon Gray",0,3.9,5
"EXCaliberPC 2022 MSI Delta 15 A5EFK-097 (AMD Ryzen 7 5800H, 16GB RAM, 1TB NVMe SSD, Radeon RX6700M, 15.6"" Full HD, Windows 11) Gaming Laptop","1,499.00",0,0
"Latest Lenovo ThinkPad X1 Carbon Gen 9 14"" FHD+ Ultrabook, 11th gen i7-1185G7, 16 GB DDR4,512 GB SSD, Intel Iris Xe Graphics, Fingerprint Reader, Win 10 Pro (20XW003KUS), Black","1,369.00",3.4,12
"Lenovo ThinkPad P16s G1 21CK001MUS 16"" Mobile Workstation - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 6850U Octa-core (8 Core) 2.70 GHz - 16 GB Total RAM - 512 GB SSD - Black - Windows 11 Pro - AMD R","1,320.91",0,0
MSI WF76 11UI-400 FHD Mobile Workstation Intel Core i7-11800H Quadro T1200 16GB RAM 512GB NVME SSD WIN11 Pro 3 Year onsite Warranty - Black (11UI-647),"1,299.00",2.8,2
"MSI Modern 14 Carbon Gray 14"" Ultra Thin and Light Laptop AMD Ryzen 5-5500U UMA 8GB 256GB NVMe SSD Win10 (B5M-053)",599.00,3.2,2
"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel Core i5-1135G7 Iris Xe 8GB 512GB NVMe SSD Win11 - Gray (B11MOU-1024)",649.00,0,0
"MSI GS75 Stealth 10SFS-611 17.3"" 300Hz 3ms Ultra Thin and Light Gaming Laptop Intel Core i7-10875H RTX2070 Super 32GB 512GB NVMe SSD Win10PRO VR Ready","3,299.00",4.0,8
"Lenovo ThinkPad P1 Gen 5 21DC004AUS 16"" Touchscreen Notebook - HD - 1366 x 768 - Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) - 32 GB Total RAM - 1 TB SSD - Intel Chip - Windows 11 -","2,989.98",0,0
"Lenovo ThinkPad 11E (5th Gen) 11.6"" HD Business Laptop - Intel Celeron Quad-Core, 4 GB Ram, 128GB SSD, Windows 10 Pro",289.00,3.8,36
"Lenovo 2022 IdeaPad 3 15.6"" FHD Laptop AMD 6-Core Ryzen 5 5500U (Beat i5-1135G7) Radeon 7 Graphics 8GB RAM DDR4 256GB M.2 NVMe SSD HDMI WiFi AC BT5.0 Webcam USB C Sand Windows 11 w/ RE Accessories",0,4.1,102
"Lenovo ThinkPad P17 G2 20YU001SUS 17.3"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 1 TB SSD - Black","3,060.33",0,0
"Lenovo Legion 5 15.6"" FHD Gaming Laptop Computer, 8-Core AMD Ryzen 7 5800H(up to 4.4GHz), NVIDIA GeForce RTX 3050Ti, 32GB RAM 1TB PCIe SSD, RGB Backlit, Windows 11",0,4.8,7
"MSI Prestige 14 EVO 14"" FHD Ultra Thin and Light Professional Laptop: Intel Core i5-1240P Iris Xe 16GB LPDDR4X 1TB NVMe SSD, Thunderbolt 4, MicroSD Card Reader, Win 11 Pro: Carbon Gray A12M-012",0,0,0
"MSI 2022 GF63 Thin 15.6"" FHD IPS Display Gaming Laptop Intel Quad-Core i5-10300H Nvidia GTX 1650 Max-Q 4GB 32GB RAM DDR4 2TB NVMe SSD 4k HDMI WiFi AX USB C RJ45 Backlit Keyboard Windows 11 Pro w/USB",0,5.0,1
"2022 MSI Vector GP76 12UE-270 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3060 6GB, 17.3"" FHD 360Hz 3ms, Windows 11) Gaming Laptop","1,679.00",5.0,3
"2022 MSI Creator Z16 A12UET-031US (i7-12700H, 64GB RAM, 2TB NVMe SSD, RTX 3060 6GB, 16"" QHD+ 120Hz, Windows 11 Pro) Content Creation Laptop","3,099.00",0,0
"MSI Stealth GS77 17.3"" 120Hz 4K UHD IPS Gaming Laptop (Intel i9-12900H 14-Core, 64GB DDR5, 2x8TB PCIe SSD RAID 0 (16TB), GeForce RTX 3080 Ti 16GB, Per Key RGB Backlit, Killer WiFi 6E, Win11Pro) w/Hub",0,0,0
"2022 Lenovo Legion 5 17.3"" FHD Gaming Laptop Computer, AMD Ryzen 5-5600H (Beats i7-9750H), 8GB RAM, 256GB PCIe SSD, NVIDIA GeForce GTX 1650 Graphics, Nahimic 3D Audio, Win 11, Black, 32GB USB Card",799.00,3.5,5
"Lenovo 100E Chromebook 2ND Gen Laptop Computer, 11.6"" HD (1366 X 768) Display, MediaTek MT8173C Processor, 4GB RAM, eMMC TLC SSD, Powervr GX6250, Chrome OS, Black (32GB eMMC)",177.75,4.4,213
"Lenovo ThinkPad X1 Fold 20RK000PUS Tablet - 13.3"" QXGA - 8 GB RAM - 256 GB SSD - Windows 10 Home 64-bit - Black - Intel SoC - Intel Core i5 i5-L16G7 Penta-core (5 Core) 1.40 GHz - 2048 x 1536 - 5",0,2.9,13
"Lenovo ThinkPad X1 Carbon Gen 10 Intel Core i7-1280P, 14C, 14"" WUXGA (1920x1200) IPS 400nits Anti-Glare, 32GB RAM, 1TB NVMe SSD, Backlit KYB Fingerprint Reader, Win11 Pro with LTE WWAN","2,307.30",5.0,1
"MSI GE66 Raider 15.6"" Gaming Laptop Intel Core i7 16GB RAM 1TB SSD RTX 2070 8GB - 10th Gen i7-10750H Hexa-core - NVIDIA GeForce RTX 2070 8GB - in-Plane Switching (IPS) Technology - Steel Series R",0,5.0,1
"Lenovo 100e Windows 2nd Gen 81M8005MUS 11.6"" Netbook - HD - 1366 x 768 - Intel Celeron N4120 Quad-core (4 Core) 1.10 GHz - 4 GB Total RAM - 128 GB SSD - Gray",0,0,0
"Lenovo ThinkPad E14 Gen 3 20Y700ATUS 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 5500U Hexa-core (6 Core) 2.10 GHz - 8 GB RAM - 256 GB SSD - Black",0,0,0
"Lenovo IdeaPad 5 Pro 16ARH7 82SN000EUS 16"" Notebook - WQXGA - 2560 x 1600 - AMD Ryzen 5 6600HS Hexa-core (6 Core) 3.30 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD - Storm Gray - AM",0,0,0
"Acer Aspire 5 A515-45-R74Z Slim Laptop | 15.6"" Full HD IPS | AMD Ryzen 5 5500U Hexa-Core Mobile Processor | Windows 11 | Microsoft 365 Family | 15-Month Subscription | PC Download",582.98,5.0,2
"Acer Aspire 3 A315-24P-R7VH Laptop | 15.6"" FHD IPS | AMD Ryzen 3 7320U | Radeon Graphics | 8GB LPDDR5 | 128GB SSD | Wi-Fi 6 | Win 11 Home in S Mode USB 3.0 Dock U301",499.68,0,0
"Acer Chromebook 311: Intel Celeron N4020, 32GB eMMC, 4GB RAM, 11.6"" HD Acer ComfyView Display, Google Chrome OS",124.00,4.4,102
"Acer TravelMate P6 Thin & Light Business Laptop, 14"" FHD IPS Touch, Intel Core i7-8565U, NVIDIA MX250, 16GB DDR4, 512GB SSD, 12 Hrs Battery, Win 10 Pro, TPM 2.0, Mil-Spec, FPR, TMP614-51TG-792V",0,4.6,7
"Acer Aspire 5 A514-55 A514-55-578C 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) 1.30 GHz - 8 GB Total RAM - 512 GB SSD - Windows 11 Home - Intel Iris",0,0,0
"Acer Swift 3 SF313-52-526M 13.5"" 8GB 256GB SSD Core i5-1035G4 1.1GHz Win10H, Silver",490.00,5.0,1
"Acer TravelMate P2 P214-41-G2 TMP214-41-G2-R5EB 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 PRO 5650U Hexa-core (6 Core) 2.30 GHz - 8 GB Total RAM - 256 GB SSD",0,0,0
"Acer Nitro 5 Gaming Laptop, 9th Gen Intel Core i7-9750H, NVIDIA GeForce RTX 2060, 17.3"" Full HD IPS 144Hz 3ms Display, 16GB DDR4, 256GB NVMe SSD, Gigabit WiFi 5, Backlit Keyboard, AN517-51-76V6","1,399.00",4.4,393
"Acer Swift 3 SF314-44-R3ZM Laptop, 14"" FHD IPS, AMD Ryzen 5 5625U Processor, 16GB LPDDR4X, 512GB SSD, Wi-Fi 6E, Windows 11 with Acer USB Type-C Dock III, 1 HDMI Out, 2 DP Out, 85W USB-C PD Charging","1,099.98",0,0
"Acer Chromebook 311, Intel Celeron N4000, 11.6"" HD Touch Display, Intel UHD Graphics, 4GB LPDDR4, 32GB eMMC, 802.11ac WiFi, Bluetooth, Google Chrome, CB311-9HT-C4UM",145.00,4.5,97
"Acer Predator Helios 500 PH517-51-72NU Gaming Laptop, Intel Core i7-8750H, GeForce GTX 1070 Overclockable Graphics, 17.3"" Full HD 144Hz G-Sync Display, 16GB DDR4, 256GB PCIe NVMe SSD, 1TB HDD",0,4.4,95
"Acer Swift 3 Thin & Light 13.5"" 2256 x 1504 IPS Display, 10th Gen Intel Core i5-1035G4, 8GB LPDDR4, 512GB NVMe SSD, Wi-Fi 6, Fingerprint Reader, Back-lit Keyboard, SF313-52-52VA",0,4.3,64
"Acer 15.6"" Aspire Laptop 6GB 1TB - E1-572-6829",0,3.8,9
"Acer Swift 3 SF314-512-53L0 Intel EVO Laptop, 14"" FHD, Intel Core i5-1240P, 8GB LPDDR4X, 512GB SSD, Killer Wi-Fi 6E AX1675, Windows 11 Home with Acer USB Type-C Dock III, 85W USB-C PD Charging","1,046.80",0,0
"Acer Swift X SFX16-52G-73U6 Intel Evo Laptop, 16"" WUXGA 100% sRGB, Intel i7-1260P, Intel Arc A370M, 16GB LPDDR5, 512GB Gen4 SSD, Wi-Fi 6E, Win 11 with Acer USB Type-C Dock III, 85W USB-C PD Charging","1,498.99",0,0
"Acer Swift 3 SF314-512T-56CT Laptop, 14"" FHD Touch, Intel Core i5-1240P, 16GB LPDDR4X, 512GB SSD, Intel Wi-Fi 6E, Backlit Keyboard, Win 11 with Acer USB Type-C Dock III, 85W USB-C PD Charging","1,100.18",0,0
"HP ProBook 440 G8 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) - 8 GB RAM - 256 GB SSD - Windows 10 Pro - English Keyboard - IEEE 802.11ac Wireless",999.00,0,0
"HP 14"" Touchscreen Home and Business Laptop Ryzen 3-3200U, 16GB RAM, 512GB M.2 SSD, Dual-Core up to 3.50 GHz, Vega 3 Graphics, RJ-45, USB-C, 4K Output HDMI, Bluetooth, Webcam, 1366x768, Windows 10 Pro",0,5.0,1
"HP 2022 Newest 14"" HD Touchscreen Laptop PC AMD Dual Core Ryzen 3-3250U (Beat i3-1005G1) 8GB RAM 128GB M.2 SSD Radeon Vega 3 Graphics WiFi AC USB-C HDMI BT Webcam Windows 11 Pro w/ RE USB 3.0 Drive",0,4.1,21
HP EliteBook 840 G9 Business Laptop Intel Core i7-1255U (1.70GHz) 14-inch 16GB RAM 512GB SSD Intel Iris Xe Graphics Windows 10,0,0,0
"HP Envy 13.3'' Intel Evo Platform Laptop - 11th Gen Intel Core i5-1135G7 - 16GB RAM 512GB SSD 1080p - Windows 11, 13-13.99 inches",0,4.7,9
"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop 11th Gen 4-Core Intel i7-1165G7 32GB DDR4 2TB NVMe SSD Iris Xe Graphics HDMI Webcam WiFi-6 Bluetooth Backlit Keyboard Windows 10 Pro w/ 32GB USB",0,5.0,1
"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin & Portable, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0210nr, 2022, Mineral Silver)",0,4.6,8
"HP - Envy 13.3"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7-1065G7 - 8GB DDR4 Memory - 512GB SSD - Natural Silver",749.99,4.2,64
"HP 2022 Pavilion 15.6"" FHD IPS Touchscreen Laptop 8-Core AMD Ryzen 7 5700U 32GB DDR4 2TB NVMe SSD Radeon Graphics HDMI WiFi AX Webcam USB C Bluetooth Backlit KB B&O Audio Windows 10 w/ 32GB USB",0,4.0,4
HP 2022 15.6'' FHD Laptop PC Intel 11th Gen Dual-Core i3-1115G4 16GB DDR4 RAM 256GB M.2 NVMe SSD Intel UHD Graphics USB-C HDMI WiFi AC RJ45 Bluetooth Webcam Fingerprint Windows 10 Pro w/RE HDMI Cable,0,5.0,3
"2020 HP 14"" HD (1366 x 768) Thin and Light Laptop PC, Intel Celeron N4020 Dual-Core Processor, 4GB DDR4 Memory, 64GB eMMC, HDMI, WiFi, Bluetooth, Windows 10 S, 1 Year Microsoft 365, Snowflake White",227.89,4.4,745
"HP - Envy x360 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB SSD - Natural Silver",0,4.4,286
"HP ZBook Firefly 14"" Mobile Laptop i5-1135G7 16GB 256GB SSD W10P 3V2W6UT","1,313.31",3.0,1
HP 2022 Envy 2-in-1 Laptop | 13.3 FHD Touchscreen | Evo Platform 4-Core Intel i5-1135G7 | Iris Xe Graphics | 8GB DDR4 256GB NVMe SSD | WiFi AX | FPR | Backlit | USB-C | Thunderbolt | Windows 11 Home,0,0,0
"HP - Pavilion x360 2-in-1 11.6"" Touch-Screen Laptop - Intel Pentium - 4GB Memory - 128GB Solid State Drive - Ash Silver Keyboard Frame, Natural Silver",381.40,4.5,297
"HP EliteBook 840 G3 14-inch Laptop, Intel i5 6300U 2.4GHz, 8GB DDR4 RAM, 128GB M.2 SSD Hard Drive, USB Type C, Webcam, Windows 10 (Renewed)",199.99,3.7,24
"Lenovo IdeaPad 5 Pro 16ARH7 82SN000EUS 16"" Notebook - WQXGA - 2560 x 1600 - AMD Ryzen 5 6600HS Hexa-core (6 Core) 3.30 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD - Storm Gray - AM",0,0,0
"Lenovo ThinkPad E570 15.6 inch High Performance Business laptop, 256GB SSD, Intel Core i5 (7th Gen) 2.50 GHz, 8 GB DDR4, DVD RW, WiFi, HDMI/VGA, Gigabit LAN, fingerprint reader, Windows 10 Pro 64-bit",0,4.0,19
"Lenovo Legion Y540 15.6"" Gaming Laptop 144Hz i7-9750H 16GB RAM 256GB SSD GTX 1660Ti 6GB - 9th Gen i7-9750H Hexa-Core - 144Hz Refresh Rate - NVIDIA GeForce GTX 1660Ti 6GB GDDR6 - Legion Ultimate S",989.99,4.6,99
"Lenovo ThinkPad E15 20RD002UUS 15.6"" Notebook - 1920 x 1080 - Intel Core i7 (10th Gen) i7-10510U Quad-core (4 Core) 1.80 GHz - 8 GB RAM - 500 GB HDD - Silver","1,199.00",5.0,2
"Lenovo 2023 Ideapad 5 Pro 14"" 2.2K IPS Touchscreen Laptop AMD 6-Core Ryzen 5 5600U 16GB DDR4 512GB M.2 NVMe SSD AMD Radeon Graphics HDMI WiFi AC DP Thru USB-C Backlit KB Grey Windows 11 w/ RE USB",0,4.3,27
"Lenovo ThinkPad X240 20AM001UUS 12.5-Inch Laptop (1.9 GHz Intel Core i5-4288U Processor, 4GB DDR3L, 128GB SSD, Windows 8 Professional) Black",0,4.7,2
"Lenovo ThinkPad X1 Extreme Gen 4 20Y50016US 16"" Notebook - WQXGA - 2560 x 1600 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.30 GHz - 16 GB RAM - 512 GB SSD - Black Paint",0,5.0,3
"Lenovo IdeaPad 3 15.6 Laptop, AMD Ryzen 5 3500U 8GB Memory, 256GB SSD, Windows 10",0,4.3,74
"Lenovo ThinkPad X1 Carbon Gen 10 21CB0071US 14"" Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Black Paint - Intel Chip - Wi","2,216.09",5.0,1
"Lenovo ThinkPad E14 20RA004WUS 14"" Notebook - 1920 x 1080 - Intel Core i5 (10th Gen) i5-10210U Quad-core (4 Core) 1.60 GHz - 8 GB RAM - 1 TB HDD - Black",0,4.2,26
"Lenovo ThinkBook 13s G3 ACN 20YA002HUS 13.3"" Notebook - QHD - 2560 x 1600 - AMD 5600U Hexa-core (6 Core) 2.30 GHz - 8 GB RAM - 256 GB SSD - Mineral Gray",508.62,0,0
"Lenovo IdeaPad 5 Pro Laptop, 16"" QHD (2560 x 1600) IPS Display, AMD 6-Core Ryzen 5 5600H (Beat i7-1255U), 8GB RAM, 512GB PCIe SSD, USB-C, HDMI, SD Card Reader, Webcam, Backlit Keyboard, KeyPad, Win 11",559.00,4.5,14
"ASUS ZenBook Pro Duo 15 OLED UX582 Laptop, 15.6” OLED 4K Touch Display, i7-12700H, 16GB, 1TB, Windows 11 Home, Celestial Blue, with Microsoft 365 Family | 15-Month Subscription | PC/Mac Download","2,335.76",0,0
"MSI Summit B15 Professional Laptop: 15"" IPS-Level Display, Intel core i7-1165G7, Intel Iris Xe, 16GB RAM, 1TB NVMe SSD, Win10 PRO, Ink Black (A11M-057)",0,4.0,7
"Lenovo ThinkPad L15 Gen2 20X300K9US 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black",0,0,0
"Lenovo 2020-2021 ThinkPad P15 Gen 1 - High-End Workstation Laptop: Intel 10th Gen i9-10885H Octa-Core, 32GB RAM, 1TB NVMe SSD, 15.6"" FHD IPS HDR Display, Quadro RTX 4000, Win 10 Pro, Black","4,449.00",0,0
"Lenovo 2022 Legion 5 15.6"" 120Hz FHD IPS Gaming Laptop 6-Core AMD Ryzen 5 4600H 32GB RAM 1TB NVMe SSD NVIDIA GeForce GTX 1650 4GB GDDR6 HDMI2.0 USB-C WiFi AX Backlit Windows 11 Pro w/ RE USB",0,5.0,4
Lenovo IdeaPad 3 Intel i5-1035G1 Quad Core 12GB RAM 256GB SSD 15.6-inch Touch Screen Laptop,529.99,4.5,"1,077"
"ASUS VivoBook 14 Thin and Light Laptop, 14"" FHD Micro-Edge Display, 11th Gen Core i3-1115G4, 8GB DDR4 RAM, 256GB PCIe SSD, USB-C, HDMI, Backlit Keyboard, Fingerprint Reader, Win 10",0,3.9,4
"Newest ASUS VivoBook 15 Thin & Light Laptop 15.6"" FHD 11th Gen Intel Core i3-1115G4, 8GB DDR4 RAM, 256GB SSD, Fingerprint Reader, Windows 11, Wi-Fi 6",0,4.5,9
"ASUS ZenBook 13 Ultra-Slim Laptop, 13.3” FHD NanoEdge Bezel Display, Intel Core i7-1065G7, 8GB LPDDR4X RAM, 512GB PCIe SSD, NumberPad, Thunderbolt, Wi-Fi 6, Windows 10 Home, Pine Grey, UX325JA-DB71",0,4.4,50
"2022 ASUS R565EA VivoBook Thin and Light Laptop - 15.6"" FHD Touchscreen - Intel Core i5-1135G7 - 12GB DDR4 - 256GB NVMe SSD - Slate Grey - HDMI - Backlit Keyboard - Fingerprint Reader - Win 10 Pro",0,5.0,3
"MSI Creator 17M A10SE-216 17. 3"" 144Hz FHD Creator Laptop Intel Core i7-10750H RTX 2060 16GB 1TB NVMe SSD Win10PRO",0,4.8,14
"MSI Creator Z16P 16"" Professional Creator Laptop: Intel Core i9-12900H RTX 3080 Ti 64GB DDR5 2TB NVMe SSD, QHD+ 165hz 100% DCI-P3, Thunderbolt 4 w/ PD Charging, Win 11 Pro: Lunar Gray B12UHST-039",0,0,0
"2022 MSI Stealth GS77 12UHS-083 Enthusiast (i7-12700H, 32GB RAM, 4TB NVMe SSD, RTX 3080Ti 16GB, 17.3"" QHD 240Hz, Windows 11 Pro) Gaming Laptop","3,295.00",5.0,1
"ASUSPRO P5440 Thin & Light Business Laptop, 14” Wideview FHD, Intel Core i5-8265U, 8GB RAM, 512GB PCIe SSD, Fingerprint, Backlit KB, Windows 10 Pro, 10hrs Battery Life, P5440FA-XB54",0,4.3,6
"ASUS VivoBook S15 Thin & Light Laptop, 15.6” FHD, Intel Core i5-8265U CPU, 8GB DDR4 RAM, PCIe NVMe 512GB SSD, Windows 10 Home, S532FA-DB55, Transparent Silver",0,4.3,74
"ASUS ROG Strix Scar 15 (2022) Gaming Laptop, 15.6” & S Streaming Gaming Webcam","3,280.98",0,0
"ASUS ROG Zephyrus 3060 Gaming Laptop, 14"" FHD 144Hz, AMD Ryzen 7 5800HS Octa-Core up to 4.4GHz, GeForce RTX 3060, 24GB RAM, 1TB PCIe SSD, USB-C, WiFi 6, SPS HDMI Cable, Win 11 Home, Moonlight White",0,5.0,1
"ASUS ROG Strix G15 (2021) Advantage Edition Gaming Laptop, 15.6"" 300Hz FHD Display, Radeon RX 6800M GPU, AMD Ryzen 9-5900HX, RGB Keyboard, Windows 10, 16GB RAM ?512GB PCIe SSD","1,599.00",4.2,8
"MSI CreatorPro M15 15.6"" Content CreaTion Laptop: Intel Core i7-11800H RTX A1000 16GB 1TB NVMe SSD, FHD 60Hz, 180-Degree Lay-Flat, USB Type-C, Win 11 Pro: Black A11UIS-843",0,0,0
"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel Core i7-1195G7 Iris Xe 8GB 512GB NVMe SSD Win11 - Gray (B11MOU-1025)",0,1.0,1
"EXCaliberPC 2022 MSI Prestige 15 A12SC-011 (i5-1240P, 16GB RAM, 512GB NVMe SSD, GTX 1650 4GB, 15.6"" FHD, Windows 11) Professional Laptop - Carbon Gray","1,099.00",0,0
"MSI GE66 Raider Gaming and Entertainment Laptop (Intel i7-10870H 8-Core, 32GB RAM, 1TB PCIe SSD, RTX 3070, 15.6"" Full HD (1920x1080), WiFi, Bluetooth, Webcam, 1xHDMI, Win 10 Pro) with Hub","3,399.00",5.0,1
