Title,Brand,Screen_Size,Ram,Rating,Disk_size,Price_dollar,Price_npr
"LG Gram 17Z95P-K Laptop 17” IPS WQXGA Intel Evo Platform Core i7-1195G7, 16GB Memory, 512GB M.2 NVMe SSD, Intel Iris Xe Graphics, Wi-Fi 6, Windows 11 Home, Backlit Keyboard, Fingerprint ID, Black",LG,17.0,16.0,4.9,512.0,899.99,119437.6729
"LG Gram 16Z90P Laptop 16"" Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 1TB SSD, Windows 11 Home, 22 Hour Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",LG,16.0,16.0,4.7,1024.0,1339.99,177830.0729
"LG LCD Laptop 13"" Full (1920 x 1080) IPS Display, AMD Ryzen 5 4500U, 8GH Ram, 256GB SSD, DTS:X Ultra, HD Webcam",LG,13.3,8.0,4.3,256.0,433.95,57589.5045
"2022 LG Gram Ultralight Laptop - Full Day Battery 17 inches WQXGA IPS Intel i7-1165G7 16GB LPDDR4 512GB+1TB NVMe SSD Iris Xe Graphics Backlit Keyboard WiFi6 Windows 10 Pro w/32GB USB, Black",LG,17.0,16.0,4.7,1536.0,1779.0,236091.09000000003
"2022 LG Gram Ultralight Laptop - Full Day Battery - 16"" WQXGA IPS - Intel i7-1165G7 - 16GB LPDDR4 - 2TB (1TBx2) NVMe SSD - Iris Xe Graphics - Backlit Keyboard - WiFi6 - Thunderbolt 4 - Win 11 Pro",LG,16.0,16.0,0.0,2048.0,1799.0,238745.29
"2022 LG Gram 16"" 2-in-1 Ultralight Laptop WQXGA IPS Touchscreen Intel EVO Platform i7-1260P 12-Core 16GB RAM 2TB (1TBx2) NVMe SSD Iris Xe Graphic Backlit KB WiFi 6e Thunderbolt 4 Win 11 Pro w/Pen",LG,16.0,16.0,0.0,2048.0,1849.0,245380.79
"LG Gram 16Z90P-N.APS5U1 16"" Rugged Notebook - Intel Core i7 (10th Gen) - 16 GB RAM - 512 GB SSD - Dark Silver - Windows 10 Pro - in-Plane Switching (IPS) Technology - IEEE 802.11ax Wireless LAN S",LG,16.0,16.0,3.0,512.0,1359.99,180484.2729
"2022 LG Gram 2-in-1 Ultralight Laptop | 16"" WQXGA IPS Touch | Intel Core i7-1165G7 | 16GB RAM 2TB(1TBx2) NVMe SSD | Iris Xe Graphics | WiFi 6 | Backlit | FPR | Fullday Battery | Windows 11 w/Pen",LG,16.0,16.0,5.0,2048.0,1849.0,245380.79
"LG Gram (2022) 14T90Q 2-in-1 Tablet Laptop, 14"" (1920 x 1200) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 8GB LPDDR5, 512GB NVMe SSD, HD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",LG,14.0,8.0,0.0,512.0,959.49,127333.91790000001
"LG gram 16'' 2-in-1 Ultra-Lightweight Laptop, WQXGA(2560 x 1600) IPS 16:10 TouchDisplay, Intel Evo Core i7-1165G7, Wi-Fi 6, 21 hr BatteryLife, Thunderbolt4, Stylus Pen, Win 11（16GB RAM | 1TB PCIe SSD）",LG,16.0,16.0,3.9,1024.0,1299.99,172521.6729
"LG Gram 16T90P - 16"" WQXGA (2560x1600) 2-in-1 Lightweight Touch Display Laptop, Intel evo with 11th gen Core i7 1165G7 CPU , 16GB RAM, 2TB SSD, 21 Hours Battery, Thunderbolt 4, Black - 2021",LG,16.0,16.0,3.5,2048.0,1339.99,177830.0729
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core m3-8100Y Processor, 4GB RAM, 128GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-AS348F",ASUS,14.0,4.0,4.1,128.0,211.9,28121.249000000003
"ASUS 2022 Vivobook 15.6"" FHD Touchscreen Thin Laptop, Intel Core i3-1115G4 (Up to 3.9Ghz), 12GB RAM ,512GB PCIE SSD,HDMI, WiFi 5,Windows 11S, Grey+ 3in1 Accessories",ASUS,15.6,12.0,4.4,512.0,449.99,59718.172900000005
"HP Chromebook x360 14a 2-in-1 Laptop, Intel Pentium Silver N5000 Processor, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS with Webcam & Dual Mics, Work, Play, Long Battery Life (14a-ca0022nr, 2021)",HP,14.0,4.0,4.5,64.0,169.99,22559.372900000002
"HP 17.3-inch Laptop, 11th Generation Intel Core i5-1135G7, Intel Iris Xe Graphics, 8 GB RAM, 512 GB SSD, Windows 11 Home (17.3-cn0026nr,Natural Silver)",HP,17.3,8.0,4.5,512.0,599.0,79493.29000000001
"2022 HP 17.3"" FHD IPS Display Laptop Computer, 11th Intel Core i5-1135G7 Processor, 32GB RAM, 2TB SSD, Backlit Keyboard, Intel Iris Xe Graphics, HD Webcam, Windows 10, Silver, 32GB SnowBell USB Card",HP,17.3,32.0,4.5,2048.0,849.0,112670.79000000001
"Lenovo - 2022 - IdeaPad 3 - Travel Laptop Computer - AMD Ryzen 5 - 17.3"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Home",Lenovo,17.3,8.0,4.5,512.0,499.99,66353.6729
"Lenovo Chromebook S330 Laptop, 14-Inch FHD Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS",Lenovo,14.0,4.0,4.3,64.0,135.0,17915.850000000002
"LG gram Thin and Light Laptop - 15.6"" Full HD IPS Display, Intel Core i5 (8th Gen), 8GB RAM, 256GB SSD, Back-lit Keyboard - Dark Silver – 15Z980-U.AAS5U1",LG,15.6,8.0,4.3,256.0,996.0,132179.16
"LG Gram 16T90P-K.APB7U1 16"" Touchscreen Rugged 2 in 1 Notebook - WQXGA - 2560 x 1600 - Intel Core i7 11th Gen i7-1165G7 2.80 GHz - 16 GB RAM - 1 TB SSD - Obsidian Black - Intel Chip - Windows 10",LG,16.0,16.0,0.0,1024.0,2072.8,275081.28800000006
"LG 14T90P-K.APG5U1 14” Topaz Green 16:10 WUXGA 2-in-1 Touch Gram Laptop with Windows 10 Pro, 16GB RAM, 512GB SSD, 11th Gen Intel® Quad Core™ i7 Processor, Intel® Evo™ Platform & Thunderbolt™ 4",LG,14.0,16.0,0.0,512.0,2109.99,280016.7729
"SAMSUNG Chromebook Plus V2, 2-in-1, 4GB RAM, 32GB eMMC, 13MP Camera, Chrome OS, 12.2"", 16:10 Aspect Ratio, Light Titan (XE520QAB-K01US)",SAMSUNG,12.2,4.0,4.5,32.0,199.66,26496.8786
"LG Gram (2023) 17Z90R Lightweight Laptop, 17"" (2560 x 1600) IPS VRR Display, Intel Evo 13th Gen i7 1360P Processor, NVIDIA RTX3050, 16GB RAM, 1TB SSD, FHD Webcam, Windows 11, Black",LG,17.0,16.0,0.0,1024.0,1899.99,252147.6729
"ASUS VivoBook 14 Laptop Computer, 14""  IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31",ASUS,14.0,4.0,4.4,128.0,248.0,32912.08
"HP 2022 Newest ProBook 15.6"" Business Laptop FHD IPS Notebook - Intel Core i7-1255U, 32GB RAM, 2TB PCIe SSD, Backlit Keyboard, Webcam, Windows 10 Pro, 3in1 Accessories",HP,15.6,32.0,5.0,2048.0,1379.0,183007.09
"SAMSUNG Galaxy Book Odyssey Laptop Computer, 15.6”, 32GB, 1TB, Intel Core i7 Processor, Customized Gaming, Full HD Screen, Pro Keyboard, Surround Sound, US Version, Mystic Black",SAMSUNG,15.6,32.0,4.3,1024.0,1694.55,224883.7305
"LG gram Ultra-Light Laptop, Evo i7-1165G7, 16"" WQXGA (2560 x 1600) IPS 16:10 2in1 Touch Display, 21 Hr Battery Life, Wi-Fi 6, Thunderbolt 4, Stylus Pen, Fingerprint, Webcam (16GB RAM | 512GB PCIe SSD)",LG,16.0,16.0,3.3,512.0,1249.99,165886.1729
HYUNDAI | 14 Inch Laptop | High Performance Business and Student Notebook | 4GB RAM - 128GB SSD Storage | Intel N4020 | Windows 10 Home S | Expandable Storage | Grey - HT14CCIC44EGH,HYUNDAI,14.1,4.0,4.3,128.0,149.99,19905.1729
"Lenovo Business Laptop, 14"" FHD (1920 x 1080) Display, AMD A6-9220C Processor, 4GB RAM, 64GB eMMC, Long Battery Life, Military-Grade Durability, Webcam, HDMI, Wi-Fi, Bluetooth, USB-C, Windows 10 Pro",Lenovo,14.0,4.0,3.7,64.0,199.0,26409.29
"LG Gram (2022) 14Z90Q Ultra Lightweight Laptop, 14"" (1920 x 1200) IPS Display, Intel Evo 12th Gen i5 1240P Processor, 16GB LPDDR5, 512GB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",LG,14.0,16.0,4.0,512.0,991.99,131646.9929
"Microsoft Surface Laptop 3 – 13.5"" Touch-Screen – Intel Core i5 - 8GB Memory - 256GB Solid State Drive – Matte Black",Microsoft,13.5,8.0,4.5,256.0,370.0,49102.700000000004
"ASUS - ROG Strix G15 Advantage Edition- 15.6"" QHD(2560 x 1440) Gaming Laptop - AMD Ryzen 9 5980HX - Radeon RX 6800M-Win 11 Home，with Accessories (32GB RAM | 1TB PCIe SSD)",ASUS,15.6,32.0,5.0,1024.0,1459.9,193743.32900000003
"2022 Newest Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS, AMD Ryzen 3 3350U Quad-Core Processor, 20 GB DDR4 RAM, 1 TB SSD, Intel WiFi 6, Backlit KB, Fingerprint Reader, Amazon Alexa, Windows 11",Acer,15.6,20.0,4.4,128.0,569.99,75643.3729
"ECOHERO Newest Windows 11 Laptop, 6GB RAM, 128GB SSD Storage, Intel Celeron J4005 Dual-Core Processor Up to 2.7GHz, 15.6-inch Full HD 1920x1080 Display Laptops Computers, 2.4G WiFi, BT4.0",ECOHERO,15.6,6.0,4.1,128.0,239.0,31717.690000000002
"Fusion5 14.1 Inch A90B+ Pro 128GB Windows 10 Laptop - Windows 11 Compatible, 4GB RAM, 128GB Storage, Full HD IPS, Bluetooth, Dual Band WiFi Laptop, USB 3.0, Expandable Storage (128GB)",Fusion5,14.1,4.0,4.0,128.0,269.99,35830.3729
"SAMSUNG Galaxy Chromebook 4 11.6” 64GB Laptop Computer w/ 4GB RAM, Gigabit WiFi, HD Intel Celeron Processor, Compact Design, Military Grade Durability, US Version, Silver",SAMSUNG,11.6,4.0,4.4,64.0,159.88,21217.6748
"Dell Inspiron 16 5625 Small Thin & Light Portable Laptop - 16 inch FHD+ (1920 x 1200) Display, AMD Ryzen 7 5825U, 16GB DDR4 RAM, 512GB SSD, Radeon Graphics, Bluetooth, Windows 11 Pro - Silver",Dell,16.0,16.0,4.2,512.0,1100.0,145981.0
"BROAGE 15.6"" FHD Lightweight Laptop Computer, Intel Celeron N4020 up to 2.8GHz, 4GB RAM, 64GB eMMC, WiFi, Bluetooth, USB 3.0, HDMI, Webcam, Microphone, Silver, Windows 10 Home, Online Class Ready",Broage,15.6,4.0,4.0,64.0,149.0,19773.79
"MSI Prestige 14 EVO Thin and Performance Driven Laptop: 14"" FHD 1080p, Intel Core i7-1195G7, Intel Iris Xe, 32GB, 1TB SSD, Thunderbolt 4, Win10, Carbon Gray (A11MO-055)",Generic,14.0,32.0,0.0,1024.0,879.49,116717.11790000001
"eHP 15-inch FHD Touchscreen IPS Display Laptop, AMD Ryzen 5 5500U, 8 GB RAM, 256 GB SSD, Windows 11 Home, Natural Silver",Generic,15.0,8.0,0.0,256.0,489.0,64895.19
"ASUS 2020 VivoBook 15 15.6 Inch FHD 1080P Laptop (AMD Ryzen 3 3200U up to 3.5GHz, 16GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 3, Backlit Keyboard, FP Reader, WiFi, Bluetooth, HDMI, Windows 10) (Grey)",ASUS,15.6,16.0,4.3,256.0,359.0,47642.89
"LG Gram 14T90N 14"" WQXGA (1920 x 1080) 2-in-1 Lightweight Touch Display Laptop, 10th Gen Core i7 , 16GB RAM, 1TB SSD, USB-C, HDMI, USB- Silver",LG,14.0,16.0,4.4,1024.0,1589.16,210897.4236
"LG Gram 16Z90P-K Laptop 16” IPS WQXGA Intel Evo Platform Core i7-1165G7, 16GB Memory, 512GB M.2 NVMe SSD, Intel Iris Xe Graphics, Wi-Fi 6, Windows 11 Home, Alexa Built in, Backlit Keyboard, Silver",LG,16.0,16.0,4.8,512.0,919.99,122091.8729
"LG Gram 16Z90P Laptop 16"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 256GB SSD, Upgradeable Windows 10 Home, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",LG,16.0,16.0,4.2,256.0,1226.99,162833.84290000002
"HP 2022 Newest 14"" HD Laptop Light-Weight, AMD 3020e(Up to 2.6GHz), 8GB RAM, 256GB SSD + 64GB eMMC, 1 Year Office 365, WiFi, Bluetooth 5, USB Type-A&C, HDMI, Webcam, Win10",HP,14.0,8.0,4.3,256.0,439.99,58391.07290000001
"HP Chromebook 14 Laptop, Intel Celeron N4020, 4 GB RAM, 32 GB eMMC, 14” HD Micro-Edge Display, Chrome OS, Thin & Portable, 4K Graphics, Snow White Keyboard (14a-na0023nr, 2021, Ceramic White)",HP,14.0,4.0,4.5,32.0,139.0,18446.690000000002
"ASUS Vivobook Laptop, 17.3"" HD+ (1600x900) Non-Touch Display, Intel Core i5 Quad-Core Processor, 20GB DDR4 RAM, 512GB PCIe NVMe M.2 SSD, Webcam, HDMI, USB Type-C, Wi-Fi 5, Windows 11 Home, Silver",ASUS,17.3,20.0,4.2,512.0,509.0,67549.39
"CHUWI Windows 11 Laptop with 8GB RAM 256GB SSD, 14 inch 2K IPS Display, Intel N5100 Quad core Processor, WiFi 6, Backlit Keyboard, USB-C, Ultra Thin and Light Notebook Computer (GemiBook Pro)",CHUWI,14.0,8.0,4.1,256.0,299.0,39680.29
"ASUS VivoBook 15 Thin and Light Laptop, 15.6” FHD Display, Intel i3-1005G1 CPU, 8GB RAM, 128GB SSD, Backlit Keyboard, Fingerprint, Windows 10 Home in S Mode, Slate Gray, F512JA-AS34",ASUS,15.6,8.0,4.5,128.0,333.99,44323.812900000004
"LG Gram 17Z95P Laptop 17"" Ultra-Lightweight, IPS, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 2TB SSD, Windows 11 Home, 80Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A – Black",LG,17.0,16.0,4.4,2048.0,1525.0,202382.75
"LG Gram 15Z995-Laptop 15.6"" IPS Ultra-Lightweight, (1920 x 1080), 10th Gen Intel Core i5 , 8GB-RAM, 512GB SSD, Windows 10 Home, 17 Hour-Battery, USB-C, HDMI, -Headphone Input - Silver",LG,15.6,8.0,4.5,512.0,483.74,64197.13540000001
"LG Gram (2022) 17Z90Q Ultra Lightweight Laptop, 17"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i5 1240P Processor, 16GB LPDDR5, 512GB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Gray",LG,17.0,16.0,0.0,512.0,1419.99,188446.87290000002
"LG Gram 17Z90N-Laptop 17"" IPS Ultra-Lightweight, (2560 x 1600), 10th Gen Intel Core i7 , 16GB-RAM, 1TB SSD, Windows 10 Home, 17 Hour-Battery, USB-C, HDMI, -Headphone Input - Silver",LG,17.0,16.0,4.5,1024.0,1419.99,188446.87290000002
"2022 Newest HP Pavilion 15.6 HD Micro-Edge Laptop for Student and Home use, Intel Celeron N4120 4-Core(up to 2.6Ghz), 8GB RAM, 256GB SSD, Ethernet, Wi-Fi, Bluetooth, Numpad, Fast Charge, HDMI, Win11 S",HP,15.6,8.0,4.4,256.0,179.0,23755.09
"ASUS L510 MA-DB02 Ultra Thin Laptop, 15.6” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 64GB Storage, Windows 10 Home in S Mode, Star Black",ASUS,15.6,4.0,4.2,64.0,239.0,31717.690000000002
"HP 2021 Newest 14in HD Laptop Light-Weight, AMD Athlon 3050U(Up to 3.2GHz), 8GB RAM, 128GB SSD + 64GB eMMC, 1 yr Office365, WiFi, Bluetooth 5, USB-A&C, HDMI, Webcam, Win10S,w/Ghost Manta Accessories",HP,14.0,8.0,4.3,64.0,399.0,52951.29
"ASUS Laptop L510 Ultra Thin Laptop, 15.6” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 128GB Storage, Windows 10 Home in S Mode, 1 Year Microsoft 365, Star Black, L510MA-DS04",ASUS,15.6,4.0,4.4,128.0,194.99,25877.122900000002
"Lenovo 2022 Upgraded Ideapad 1i Laptops, 14 inch HD Computer, Intel Celeron N4020, 4GB RAM, 128GB SSD(64GB SSD+64GB Card), 1-Year Office 365, Webcam, Wi-Fi, Bluetooth, Windows 11, LIONEYE HDMI Cable",Lenovo,14.0,4.0,3.9,64.0,199.99,26540.6729
"HP 17 Laptop, 11th Gen Intel Core i5-1135G7, 8 GB RAM, 256 GB SSD Storage, 17.3-inch HD+ Display, Windows 10 Home, Anti-glare Screen, Long Battery Life, Web-cam & Dual Mics (17-cn0021nr, 2021)",HP,17.3,8.0,4.2,256.0,516.0,68478.36
"ASUS Vivobook Go 15 L510 Thin & Light Laptop Computer, 15.6” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 64GB Storage, Windows 11 Home in S Mode, 1 Year Microsoft 365, Star Black, L510MA-AS02",ASUS,15.6,4.0,4.2,64.0,179.99,23886.472900000004
"Lenovo Flex 5 Laptop, 14.0"" FHD Touch Display, AMD Ryzen 5 5500U, 16GB RAM, 512GB Storage, AMD Radeon Graphics, Windows 11 Home, Graphite Grey",Lenovo,14.0,16.0,4.2,512.0,629.99,83605.97290000001
"LG Gram 16Z90P Laptop 16"" Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 1TB SSD, Windows 11 Home, 22 Hour Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - Silver",LG,16.0,16.0,3.6,1024.0,1601.17,212491.27070000002
"LG Gram 17Z95P Laptop 17"" Ultra-Lightweight, IPS, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 1TB SSD, Windows 11 Home, 80Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A – Black",LG,17.0,16.0,4.4,1024.0,998.0,132444.58000000002
"LG gram (2022) 16Z90Q Ultra Lightweight Laptop, 16"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",LG,16.0,16.0,3.5,1024.0,1254.96,166545.7416
"LG Gram 16Z90P Laptop 16"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 1TB SSD, Upgradeable Windows 10 Home, Alexa Built-in, 2X USB-C, HDMI, USB-A - Silver",LG,16.0,16.0,4.4,1024.0,1349.79,179130.63090000002
"LG Gram 16Z90P Laptop 16"" Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 256GB SSD, Windows 11 Home, 22 Hour Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",LG,16.0,16.0,4.2,256.0,1175.0,155934.25
"LG gram (2022) 17Z90Q Ultra Lightweight Laptop, 17"" (2560 x 1600) IPS Display, Intel i7 1260P CPU, NVIDIA RTX2050 GPU, 32GB RAM, 2TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11 Pro, Black",LG,17.0,32.0,3.8,2048.0,1996.99,265020.5429
"LG Gram 16Z90P Laptop 16"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 1TB SSD, Windows 11 Upgradeable, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",LG,16.0,16.0,4.3,1024.0,1269.99,168540.37290000002
"Panasonic Toughbook FZ-55, Intel Core i7-8665U @1.90GHz, 14.0"" HD Multi Touch, 16GB, 512GB SSD, WiFi, HDMI, Bluetooth, Webcam, Backlit Keyboard, 4G LTE, GPS, Dual Pass, Windows 10 Pro",Panasonic,14.0,16.0,4.4,512.0,3559.99,472446.2729
"LG Gram 14Z90P Laptop 14"" Ultra-Lightweight, (1920 x 1200), Intel Evo 11th gen CORE i5 , 8GB RAM, 256GB SSD, Windows 11 Home, 25.5 Hour Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - White",LG,14.0,8.0,4.2,256.0,798.5,105968.93500000001
"LG Gram (2022) 16Z90Q Ultra Lightweight Laptop, 16"" (2560 x 1600) IPS Display, Intel i7 1260P CPU, NVIDIA RTX2050 GPU, 16GB RAM, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Gray",LG,16.0,16.0,5.0,1024.0,1521.53,201922.2463
"LG Gram 17Z95P Laptop 17"" Ultra-Lightweight, IPS, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 2TB SSD, Windows 11 Home, 80Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A – Silver",LG,17.0,16.0,4.7,2048.0,1854.17,246066.90070000003
"LG gram (2022) 17Z90Q Ultra Lightweight Laptop, 17"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 32GB LPDDR5, 2TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",LG,17.0,32.0,4.8,2048.0,1799.99,238876.6729
LG Gram 17-inch WQXGA Ultra-Lightweight Laptop Intel Core i7-1065G7 16GB RAM 512GB SSD,LG,17.0,16.0,4.4,512.0,965.0,128065.15000000001
"LG gram (2022) 14Z90Q Ultra Lightweight Laptop, 14"" (1920 x 1200) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 512GB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows11, Black",LG,14.0,16.0,3.5,512.0,1094.96,145312.1416
"2022 LG Gram Ultralight Laptop 15.6"" FHD IPS Touchscreen 12th Intel 12-Core i7-1260P 16GB LPDDR5 2TB (1TBx2) NVMe SSD Iris Xe Graphics Backlit KB Thunderbolt 4 Full-Day Battery Windows 11 Pro w/RE USB",LG,15.6,16.0,3.9,2048.0,1799.99,238876.6729
"LG Gram 17Z90P Laptop 17"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 2TB SSD, Upgradeable Windows 10 Home, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",LG,17.0,16.0,4.3,2048.0,1499.89,199050.40190000003
"LG Gram 15Z90P – 15.6"" Full HD IPS (1920x1080) Ultra-Lightweight Laptop, with 11th Gen Intel Core i5-1135G7 CPU, 8GB RAM, 512GB SSD, Up to 21 Hour Battery, Thunderbolt 4, Black – 2021",LG,15.6,8.0,4.3,512.0,749.0,99399.79000000001
"LG gram (2022) Laptop 16T90Q 2-in-1 16"" Touchscreen, Intel Evo 12th Gen Core i5, 16GB RAM, 512GB SSD, Windows 11, Green",LG,16.0,16.0,4.6,512.0,1343.02,178232.18420000002
"LG gram (2022) Laptop 15Z90Q 15.6"" Touchscreen, Intel 12th Gen Core i7, 16GB RAM, 512GB SSD, Windows 11, Gray",LG,15.0,16.0,4.4,512.0,1199.99,159250.6729
"LG gram (2022) 14T90Q 2-in-1 Tablet Laptop, 14"" (1920 x 1200) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",LG,14.0,16.0,4.3,1024.0,1480.0,196410.80000000002
"LG gram (2022) Laptop 16Z90Q 16"" Display, Intel Evo 12th Gen Core i7, 16GB RAM, 256 GB SSD, Windows 11, Black",LG,16.0,16.0,4.4,256.0,1157.97,153674.1987
"Dell Inspiron 14 5425 14"" Laptop Computer - FHD+ (1920 x 1200) Display, AMD Ryzen7 5825U, 8GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, USB-C, HDMI, Bluetooth 5.2, Wi-Fi 6, Windows 11 Pro - Green",Dell,14.0,8.0,4.3,512.0,642.46,85260.86660000001
"Microsoft Surface Laptop 5 (2022), 13.5"" Touch Screen, Thin & Lightweight, Long Battery Life, Fast Intel i5 Processor for Multi-Tasking, 256GB Storage with Windows 11, Platinum",Microsoft,13.5,8.0,4.1,256.0,962.99,127798.40290000002
"ASUS Chromebook CX1, 11.6"" HD NanoEdge Display, Intel Celeron N3350 Processor, 32GB eMMC,  4GB RAM, Chrome OS, Transparent Silver, CX1100CNA-AS42",ASUS,11.6,4.0,4.2,32.0,103.99,13800.5129
"ASUS ROG Strix G15 Advantage Edition Gaming Laptop, 15.6"" 300Hz FHD Display, AMD Ryzen 9 5900HX 8 Cores,AMD Radeon RX 6800M 12G，RGB Keyboard, Windows 10, Generic Accessories (64GB RAM | 1TB PCIe SSD)",ASUS,15.6,64.0,4.2,1024.0,1579.9,209668.52900000004
"GIGABYTE AORUS 15P KD - 15.6"" FHD IPS Anti-Glare 240Hz, Intel Core i7, NVIDIA GeForce RTX 3060 Laptop GPU 6GB GDDR6, 16GB Memory, 512GB SSD, Win10 Home, Gaming Laptop (AORUS 15P KD-72US223SH)",GIGABYTE,15.6,16.0,4.2,512.0,1028.14,136444.45940000002
"GIGABYTE U4 UD - 14.0"" Thin Bezel FHD IPS-Level i5-1155G7 Intel Iris Xe Graphics 512 GB PCIe SSD Win 11 Home Laptop (U4 UD-50US823SO)",GIGABYTE,14.0,16.0,3.4,512.0,879.2,116678.63200000001
"GIGABYTE AERO 15 OLED YD - 15.6"" UHD 4k AMOLED IPS, Intel Core i7, NVIDIA GeForce RTX 3080 Laptop GPU 8GB GDDR6, 16GB RAM, 1TB SSD, Win10 Pro, Creator Laptop (AERO 15 OLED YD-73US624SP)",GIGABYTE,15.6,16.0,3.9,1024.0,2444.49,324408.2679
"GIGABYTE AERO 15 XC - 15.6"", Intel Core i7-10870H, NVIDIA GeForce RTX 3070 8 GB GDDR6 Laptop GPU, 16 GB RAM, 512 GB SSD, Win 10 Home, Creator & Gaming Laptop (AERO 15 XC-8US1130SH)",GIGABYTE,15.6,16.0,2.6,512.0,2001.44,265611.10240000003
"GIGABYTE Aero 15W v8-BK4 15"" Ultra Slim Gaming Laptop 144Hz FHD X-Rite i7-8750H, GeForce GTX 1060, 16G RAM, 512GB SSD, Metal Chassis, RGB Keyboard",GIGABYTE,15.6,16.0,3.7,512.0,1999.0,265287.29000000004
"GIGABYTE AORUS 15 XE4 15.6"" QHD 165Hz Gaming Notebook Computer, Intel Core i7-12700H 2.3GHz, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 3070 Ti 8GB, Windows 11 Home, Black",GIGABYTE,15.0,16.0,4.0,1024.0,1542.96,204766.22160000002
"2021 HP Stream 14"" HD SVA Laptop Computer, Intel Celeron N4000 Processor, 4GB RAM, 64GB eMMC Flash Memory, Webcam, 1-Year Office, Intel UHD Graphics 600, Win 10S, Rose Pink, 32GB SnowBell USB Card",HP,14.0,4.0,4.3,64.0,289.0,38353.19
"Apple 2021 MacBook Pro (14-inch, M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 1TB SSD) - Space Gray",Apple,14.2,16.0,4.8,1024.0,1847.99,245246.75290000002
"Apple 2021 MacBook Pro (16-inch, M1 Max chip with 10‑core CPU and 32‑core GPU, 32GB RAM, 1TB SSD) - Space Gray",Apple,16.2,32.0,4.7,1024.0,2639.12,350237.6152
"Acer 2022 Chromebook 17.3"" FHD for Business and Student Laptop, Intel Celeron N4500 Processor, 4GB RAM, 64GB eMMC Flash Memory, Intel HD Graphics 630, Silver, Chrome OS, 32GB UBS Card",Acer,17.3,4.0,4.2,64.0,229.0,30390.59
